#ClusterName #ID Mass LogTeff Logg Av "Log age" DistMod G sigG Bp sigBp Rp sigRp BP-RP MG BP-RP_0 BP-RP_0_lim allDeltas
NGC_6494 2273987967057932241* 9999.0 9999.0 9999.0 1.48032 8.57978 9.35202 17.49057 0.0007 18.70762 0.01165 16.33089 0.00299 2.3767299999999985 6.821065200000002 1.6645760540540526 -0.055766598787442945 -0.578954014969109
NGC_6494 2273987967057921574B 1.554 3.829 4.229 1.05972 8.57978 9.35202 12.82534 0.00054 13.12761 0.00052 12.34833 0.00052 0.77928 2.5301692000000013 0.26946875675675674 -0.055766598787442945 0.013292987684330626
NGC_6494 2273987966923717238 0.73826 3.6674 4.661 1.19937 8.57978 9.35202 17.11019 0.00075 18.02612 0.00671 16.11126 0.0025 1.9148599999999973 6.6907307 1.3378657837837813 -0.055766598787442945 0.01606372289461344
NGC_6494 2273987967057931132* 9999.0 9999.0 9999.0 1.33341 8.57978 9.35202 14.52908 0.00046 15.11406 0.00089 13.76586 0.00071 1.3482000000000003 3.9903251000000006 0.706721675675676 -0.055766598787442945 -0.4211051505386516
NGC_6494 2273987967057929032* 9999.0 9999.0 9999.0 1.27819 8.57978 9.35202 16.95388 0.0006 17.83743 0.00543 15.97434 0.00233 1.8630900000000015 6.4642709000000025 1.2481769729729746 -0.055766598787442945 0.009858734372676814
NGC_6494 2273987967057932914* 9999.0 9999.0 9999.0 1.36436 8.57978 9.35202 13.70049 0.00046 14.18135 0.00065 13.03231 0.00058 1.1490399999999994 3.134189600000001 0.4926722162162156 -0.055766598787442945 -0.15165121862849462
NGC_6494 2273987967057928439B 0.988 3.745 4.535 1.26099 8.57978 9.35202 15.55607 0.00059 16.19934 0.00165 14.74403 0.00106 1.455309999999999 5.0817689 0.8486715675675666 -0.055766598787442945 0.003649601823041415
NGC_6494 2273987966923713649 0.78586 3.6884 4.646 1.31832 8.57978 9.35202 16.91238 0.00072 17.77762 0.00547 15.93916 0.0022 1.8384599999999995 6.387055199999999 1.2042411891891889 -0.055766598787442945 0.05232682814317968
NGC_6494 2273987966923715336 1.19791 3.8035 4.407 1.33907 8.57978 9.35202 14.66283 0.00056 15.21708 0.00095 13.92982 0.00074 1.2872599999999998 4.1190377 0.6430587567567566 -0.055766598787442945 0.03958520422896594
NGC_6494 2273987966923706781 0.84333 3.7103 4.621 1.19032 8.57978 9.35202 16.48857 0.00066 17.26303 0.00359 15.58032 0.00172 1.6827100000000002 6.0771652 1.1100695675675678 -0.055766598787442945 0.026230675746099053
NGC_6494 2273987967057924496* 9999.0 9999.0 9999.0 1.32987 8.57978 9.35202 14.82687 0.00047 15.4216 0.00104 14.05337 0.00078 1.3682300000000005 4.2912657 0.7284547027027032 -0.055766598787442945 -0.22938619812982974
NGC_6494 2273987967057931360* 9999.0 9999.0 9999.0 1.26441 8.57978 9.35202 13.4233 0.00045 13.89999 0.0006 12.76043 0.00055 1.1395600000000012 2.9459551 0.5312762702702716 -0.055766598787442945 -0.5362245655512026
NGC_6494 2273987967057930282* 9999.0 9999.0 9999.0 1.50233 8.57978 9.35202 16.38208 0.00054 17.19435 0.00342 15.44397 0.00158 1.7503799999999998 5.692986299999999 1.0276374594594593 -0.055766598787442945 -0.08084403686573172
NGC_6494 2273987966923704140 1.31587 3.8254 4.338 1.22597 8.57978 9.35202 13.81876 0.00055 14.27613 0.00066 13.17595 0.0006 1.10018 3.3756266999999998 0.510389027027027 -0.055766598787442945 0.0010046237962102467
NGC_6494 2273987966923710499 1.10818 3.7852 4.467 1.36786 8.57978 9.35202 14.73409 0.00056 15.30032 0.00098 13.99163 0.00076 1.3086899999999986 4.164674600000001 0.650638432432431 -0.055766598787442945 0.04493600689965138
NGC_6494 2273987966923710204 0.69231 3.6421 4.667 1.16193 8.57978 9.35202 17.77332 0.00093 18.87903 0.01416 16.66167 0.00383 2.2173599999999993 7.387182299999999 1.658377459459459 -0.055766598787442945 -0.0005623558608993662
NGC_6494 2273987967057931339* 9999.0 9999.0 9999.0 1.48686 8.57978 9.35202 15.07286 0.00047 15.72603 0.00123 14.24918 0.00084 1.4768499999999989 4.3975346 0.7615497837837827 -0.055766598787442945 -0.2846333550562665
NGC_6494 2273987966923710401 1.22026 3.8077 4.393 1.10268 8.57978 9.35202 14.13094 0.00055 14.59811 0.00073 13.47416 0.00065 1.1239500000000007 3.797534800000001 0.5934715135135141 -0.055766598787442945 -0.015783272792667002
NGC_6494 2273987967057924642* 9999.0 9999.0 9999.0 1.1317 8.57978 9.35202 14.79459 0.00047 15.35187 0.00103 14.05794 0.00077 1.2939299999999996 4.435357 0.7494905405405402 -0.055766598787442945 -0.1886524855330567
NGC_6494 2273987966923714282 1.23255 3.81 4.386 1.44676 8.57978 9.35202 14.46872 0.00056 15.0189 0.00086 13.73594 0.0007 1.282960000000001 3.8290835999999997 0.5869511351351362 -0.055766598787442945 0.0508622860718142
NGC_6494 2273987967057922571B 1.442 3.81 4.28 1.22487 8.57978 9.35202 13.44539 0.00054 13.86167 0.00059 12.84502 0.00056 1.0166500000000003 3.0032357000000003 0.4273882162162166 -0.055766598787442945 0.016658866254330107
NGC_6494 2273987966923707785 0.67865 3.6347 4.67 1.35147 8.57978 9.35202 17.78526 0.00093 18.90747 0.01442 16.66721 0.00384 2.2402599999999993 7.230431700000001 1.5900933513513507 -0.055766598787442945 -0.004399076868974561
NGC_6494 2273987967057934625* 9999.0 9999.0 9999.0 1.32526 8.57978 9.35202 17.66259 0.00074 18.88946 0.0127 16.50016 0.00352 2.3892999999999986 7.131088600000002 1.751742486486485 -0.055766598787442945 -0.34896543327630614
NGC_6494 2273987967057920895A 0.7674 3.681 4.654 1.16648 8.57978 9.35202 16.65201 0.00068 17.45447 0.00418 15.71743 0.0019 1.7370400000000004 6.261822800000001 1.175868540540541 -0.055766598787442945 0.008738660264574705
NGC_6494 2273987966923710227 0.8814 3.7236 4.603 1.30031 8.57978 9.35202 16.15353 0.00063 16.88338 0.00267 15.27698 0.00142 1.606399999999999 5.6442341 0.9808454594594584 -0.055766598787442945 0.039182747970790466
NGC_6494 2273987967057931870* 9999.0 9999.0 9999.0 1.44729 8.57978 9.35202 12.69756 0.00045 13.03837 0.00052 12.17458 0.00051 0.8637899999999998 2.0574519 0.1675261621621621 -0.055766598787442945 -0.19194436238259804
NGC_6494 2273987966923717333 1.61522 3.8926 4.282 1.31935 8.57978 9.35202 12.98356 0.00054 13.3285 0.00054 12.45757 0.00053 0.8709299999999995 2.4573185000000013 0.23621567567567525 -0.055766598787442945 0.008132400007217377
NGC_6494 2273987967057920239* 9999.0 9999.0 9999.0 1.34894 8.57978 9.35202 17.44273 0.00069 18.48439 0.00972 16.37036 0.00308 2.1140299999999996 6.890153400000001 1.4650804864864861 -0.055766598787442945 -0.062508068739632
NGC_6494 2273987967057921345* 9999.0 9999.0 9999.0 1.41334 8.57978 9.35202 14.41141 0.00046 14.96099 0.00084 13.68086 0.00069 1.2801300000000015 3.8015174000000007 0.6001988648648664 -0.055766598787442945 -0.04802784078129507
NGC_6494 2273987967057920689* 9999.0 9999.0 9999.0 1.33799 8.57978 9.35202 15.28811 0.00048 15.91653 0.00139 14.48982 0.00093 1.42671 4.7452789 0.7830283243243242 -0.055766598787442945 -0.038454537208732376
NGC_6494 2273987967057927972* 9999.0 9999.0 9999.0 1.18301 8.57978 9.35202 17.89822 0.00081 19.0536 0.01933 16.77048 0.00391 2.2831200000000003 7.493321099999999 1.7139962702702705 -0.055766598787442945 0.019512312739174753
NGC_6494 2273987967057930731* 9999.0 9999.0 9999.0 1.37646 8.57978 9.35202 17.29209 0.00066 18.26602 0.00796 16.25488 0.00283 2.011140000000001 6.715020600000003 1.3489511351351362 -0.055766598787442945 0.015052979583499493
NGC_6494 2273987966923704560 0.89577 3.7285 4.597 1.18741 8.57978 9.35202 16.15417 0.00063 16.87328 0.00265 15.28373 0.00143 1.589550000000001 5.745355100000001 1.0183095135135143 -0.055766598787442945 0.004499938722992702
NGC_6494 2273987966923717115 0.85713 3.7152 4.614 1.37605 8.57978 9.35202 16.05652 0.00062 16.78817 0.00248 15.18154 0.00134 1.606630000000001 5.479815499999999 0.9446383783783793 -0.055766598787442945 0.011325830850163143
NGC_6494 2273987966923712213 0.95237 3.7459 4.566 1.16855 8.57978 9.35202 15.28146 0.00058 15.87682 0.00135 14.50942 0.00094 1.3674 4.8894305 0.8052327027027026 -0.055766598787442945 0.0034376747322788503
NGC_6494 2273987967057920383* 9999.0 9999.0 9999.0 1.20146 8.57978 9.35202 17.16763 0.00064 18.3043 0.00769 16.04489 0.00249 2.2594100000000026 6.746310599999999 1.681410324324327 -0.055766598787442945 -0.6843560076973132
NGC_6494 2273987966923711152 0.78727 3.689 4.645 1.33034 8.57978 9.35202 16.93071 0.00072 17.80742 0.00559 15.95494 0.00223 1.85248 6.394687400000001 1.2124785945945944 -0.055766598787442945 0.03689494596935994
NGC_6494 2273987967057934088* 9999.0 9999.0 9999.0 1.26422 8.57978 9.35202 14.63531 0.00047 15.17825 0.00094 13.91413 0.00073 1.2641200000000001 4.158134200000001 0.6559276756756759 -0.055766598787442945 0.010381981429877563
NGC_6494 2273987966923708980 0.94233 3.7429 4.572 1.49562 8.57978 9.35202 16.06015 0.00062 16.80645 0.00251 15.17356 0.00134 1.6328900000000015 5.377028200000001 0.9133755135135151 -0.055766598787442945 0.030941925335698173
NGC_6494 2273987967057920685* 9999.0 9999.0 9999.0 1.22266 8.57978 9.35202 13.41717 0.00045 13.85257 0.0006 12.79262 0.00055 1.0599500000000006 2.976982600000001 0.47175140540540605 -0.055766598787442945 -0.207651734885256
NGC_6494 2273987967057930461* 9999.0 9999.0 9999.0 1.26526 8.57978 9.35202 13.33358 0.00045 13.73592 0.00058 12.74552 0.00055 0.9903999999999993 2.8554785999999996 0.3817073513513507 -0.055766598787442945 0.04361095344359711
NGC_6494 2273987966923703559 0.6557 3.6222 4.676 1.41686 8.57978 9.35202 17.61139 0.00088 18.67747 0.01187 16.5169 0.00343 2.16057 6.9983646 1.4789454594594593 -0.055766598787442945 0.015686500261318237
NGC_6494 2273987966923716438 0.89348 3.7277 4.598 1.40437 8.57978 9.35202 16.31053 0.00064 17.07653 0.0031 15.4069 0.00154 1.6696300000000015 5.708620700000001 0.9940141621621638 -0.055766598787442945 0.05521256000981456
NGC_6494 2273987966923707364 0.78046 3.6862 4.648 1.4063 8.57978 9.35202 16.93834 0.00072 17.82984 0.00566 15.95519 0.00223 1.8746500000000008 6.334713000000001 1.1981056756756765 -0.055766598787442945 0.017351169483452722
NGC_6494 2273987967057925866* 9999.0 9999.0 9999.0 1.17173 8.57978 9.35202 17.54475 0.00071 18.77801 0.01325 16.38095 0.00303 2.3970599999999997 7.149890300000001 1.8333628648648648 -0.055766598787442945 -0.01268229264256604
NGC_6494 2273987967057923226* 9999.0 9999.0 9999.0 1.40242 8.57978 9.35202 12.91295 0.00045 13.2981 0.00054 12.33978 0.00052 0.9583200000000005 2.312776200000001 0.2836422702702708 -0.055766598787442945 -0.23329272313106175
NGC_6494 2273987967057928747A 0.86697 3.7186 4.61 1.30797 8.57978 9.35202 16.06543 0.00062 16.78685 0.00248 15.19441 0.00135 1.5924400000000016 5.549316699999999 0.96320037837838 -0.055766598787442945 0.01014411577700347
NGC_6494 2273987967057927388A 0.75896 3.6776 4.657 1.31418 8.57978 9.35202 16.7025 0.00068 17.53558 0.00444 15.75576 0.00194 1.779819999999999 6.180859800000001 1.1475928648648641 -0.055766598787442945 0.012491678597653433
NGC_6494 2273987966923711075 0.81366 3.6992 4.634 1.34991 8.57978 9.35202 16.40623 0.00065 17.18599 0.00337 15.49669 0.00163 1.6893000000000011 5.852790100000002 1.039883837837839 -0.055766598787442945 0.03616708651457401
NGC_6494 2273987966923702594 0.76925 3.6817 4.653 1.12856 8.57978 9.35202 16.63623 0.00068 17.42835 0.00411 15.70925 0.00188 1.7190999999999974 6.279791600000001 1.1761711351351325 -0.055766598787442945 0.025818820469449832
NGC_6494 2273987967057934444A 0.86564 3.7182 4.611 1.51106 8.57978 9.35202 16.2175 0.00063 16.98786 0.00288 15.31528 0.00145 1.6725800000000017 5.520636600000001 0.9456376216216233 -0.055766598787442945 0.04830496173741583
NGC_6494 2273987966923707340 0.69495 3.6435 4.667 1.15446 8.57978 9.35202 17.79261 0.00094 18.89702 0.01448 16.68534 0.00388 2.211680000000001 7.4131206 1.6562911351351364 -0.055766598787442945 0.029606909253694802
NGC_6494 2273987966923714005 1.21459 3.8066 4.397 1.32991 8.57978 9.35202 14.29645 0.00055 14.81428 0.00079 13.59596 0.00067 1.2183200000000003 3.7608101000000005 0.5785254594594599 -0.055766598787442945 0.02788556307861212
NGC_6494 2273987966923715120 1.01858 3.7641 4.526 1.36981 8.57978 9.35202 15.35458 0.00058 15.98846 0.00144 14.55332 0.00096 1.4351400000000005 4.783429100000001 0.776150324324325 -0.055766598787442945 0.031936364745958734
NGC_6494 2273987967057933002B 1.141 3.759 4.441 1.19155 8.57978 9.35202 14.7406 0.00056 15.28291 0.00097 14.01846 0.00077 1.26445 4.3281005000000015 0.6912178378378379 -0.055766598787442945 -0.004003401547527652
NGC_6494 2273987966923709694 1.00644 3.761 4.534 1.35175 8.57978 9.35202 15.27577 0.00058 15.89695 0.00136 14.4848 0.00093 1.4121500000000005 4.7206925 0.7618486486486491 -0.055766598787442945 0.03709349452824995
NGC_6494 2273987966923709300 1.04049 3.7696 4.512 1.25646 8.57978 9.35202 15.11621 0.00057 15.70594 0.00122 14.35229 0.00088 1.35365 4.645940600000001 0.749190864864865 -0.055766598787442945 0.023386637220531803
NGC_6494 2273987966923704761 0.6585 3.6237 4.675 1.3208 8.57978 9.35202 17.56838 0.00086 18.62639 0.01124 16.48866 0.00333 2.1377300000000012 7.040848000000002 1.5023181081081094 -0.055766598787442945 0.0069623111821544015
NGC_6494 2273987966923711918 0.68259 3.6368 4.669 1.24261 8.57978 9.35202 17.74131 0.00092 18.818 0.01367 16.63689 0.00374 2.1811100000000003 7.2833670999999995 1.5833138378378382 -0.055766598787442945 0.06440121465986248
NGC_6494 2273987967057933399A 1.25132 3.8135 4.374 1.26112 8.57978 9.35202 13.98329 0.00055 14.46229 0.0007 13.31855 0.00062 1.1437399999999993 3.508873200000001 0.5370390270270263 -0.055766598787442945 -0.0034286041710993587
NGC_6494 2273987966923715524 0.82755 3.7044 4.628 1.17181 8.57978 9.35202 16.36372 0.00065 17.1179 0.00319 15.47032 0.0016 1.6475799999999996 5.968789100000001 1.083844378378378 -0.055766598787442945 0.0032110669714811024
NGC_6494 2273987966923716798 0.60711 3.597 4.694 1.1976 8.57978 9.35202 17.94404 0.001 19.10374 0.01722 16.81071 0.0043 2.293029999999998 7.526156000000002 1.7168872972972955 -0.055766598787442945 0.049907010656257356
NGC_6494 2273987966923714590 0.6691 3.6295 4.673 1.27864 8.57978 9.35202 17.63869 0.00088 18.71866 0.01217 16.55016 0.00349 2.168499999999998 7.148680400000001 1.5533704864864846 -0.055766598787442945 -0.0005868663608756819
NGC_6494 2273987967057924129* 9999.0 9999.0 9999.0 1.39219 8.57978 9.35202 16.1385 0.00052 16.99945 0.0029 15.17169 0.00134 1.8277599999999996 5.547430900000001 1.1580037297297294 -0.055766598787442945 -0.6525129081810697
NGC_6494 2273987967057921506* 9999.0 9999.0 9999.0 1.29877 8.57978 9.35202 14.33392 0.00046 14.85013 0.00081 13.63284 0.00068 1.2172900000000002 3.8259947000000016 0.5924763243243246 -0.055766598787442945 0.018034861543187564
NGC_6494 2273987966923713968 1.20025 3.8039 4.406 1.36825 8.57978 9.35202 14.26721 0.00055 14.78746 0.00079 13.56491 0.00066 1.22255 3.697447500000001 0.5643108108108109 -0.055766598787442945 0.04068308734662951
NGC_6494 2273987967057932060* 9999.0 9999.0 9999.0 1.36783 8.57978 9.35202 16.88597 0.00059 17.76959 0.00555 15.90127 0.00213 1.8683200000000006 6.316581300000001 1.2102828648648654 -0.055766598787442945 -0.035091527548246404
NGC_6494 2273987966923714326 0.76727 3.681 4.654 1.40379 8.57978 9.35202 16.83504 0.0007 17.7 0.0051 15.86334 0.00209 1.8366599999999984 6.2336469 1.1613231891891878 -0.055766598787442945 0.0237289594855703
NGC_6494 2273987966923711049 0.66417 3.6268 4.674 1.23759 8.57978 9.35202 17.56128 0.00086 18.61107 0.01111 16.48098 0.00332 2.1300900000000027 7.1078049000000005 1.5347088648648675 -0.055766598787442945 0.0013049695357114643
NGC_6494 2273987967057932087* 9999.0 9999.0 9999.0 1.44373 8.57978 9.35202 13.82594 0.00046 14.38233 0.00068 13.08878 0.00059 1.2935499999999998 3.1890003 0.5989988108108106 -0.055766598787442945 -0.654082286291986
NGC_6494 2273987967057923797* 9999.0 9999.0 9999.0 1.56506 8.57978 9.35202 17.61653 0.00073 18.68158 0.01178 16.51933 0.00346 2.1622500000000002 6.871606600000002 1.4093292432432436 -0.055766598787442945 0.038688078437639994
NGC_6494 2273987967057931650A 0.83052 3.7055 4.626 1.49114 8.57978 9.35202 16.63548 0.00068 17.47398 0.00422 15.68543 0.00185 1.7885500000000008 5.956345400000002 1.0711907567567576 -0.055766598787442945 0.03289415149185615
NGC_6494 2273987966923706135 0.75759 3.6771 4.658 1.44999 8.57978 9.35202 16.79828 0.0007 17.65831 0.00493 15.82855 0.00204 1.8297600000000003 6.155768899999999 1.1321972432432437 -0.055766598787442945 0.03490280497394149
NGC_6494 2273987967057922359B 0.793 3.659 4.623 1.07249 8.57978 9.35202 16.77615 0.0007 17.60064 0.00469 15.8362 0.00205 1.7644399999999987 6.4696139000000015 1.24848535135135 -0.055766598787442945 0.01439052970656629
NGC_6494 2273987966923702923 1.6678 3.9043 4.28 1.1658 8.57978 9.35202 12.68977 0.00054 12.97902 0.00051 12.23243 0.00051 0.7465899999999994 2.300188 0.18574567567567513 -0.055766598787442945 -0.018041182099318043
NGC_6494 2273987967057925154* 9999.0 9999.0 9999.0 1.19553 8.57978 9.35202 16.29074 0.00053 17.15712 0.00329 15.31765 0.00146 1.8394699999999986 5.8746983 1.2643231351351338 -0.055766598787442945 -0.6216564917394223
NGC_6494 2273987967057933770* 9999.0 9999.0 9999.0 1.35776 8.57978 9.35202 14.62728 0.00047 15.1859 0.00093 13.88782 0.00073 1.2980800000000006 4.066853600000001 0.6448873513513519 -0.055766598787442945 -0.022332266945569224
NGC_6494 2273987966923706898 0.68462 3.6379 4.669 1.2358 8.57978 9.35202 17.75506 0.00092 18.86757 0.0139 16.64284 0.00378 2.224730000000001 7.303178000000001 1.630210000000001 -0.055766598787442945 -0.02420513515240863
NGC_6494 2273987966923711088 0.67185 3.631 4.672 1.3221 8.57978 9.35202 17.69572 0.0009 18.75475 0.01303 16.58666 0.00363 2.168090000000003 7.1670310000000015 1.5320527027027055 -0.055766598787442945 0.06656422859827948
NGC_6494 2273987967057923414* 9999.0 9999.0 9999.0 1.53362 8.57978 9.35202 16.52092 0.00055 17.47348 0.00413 15.49158 0.00165 1.9818999999999978 5.8039782 1.2441044324324304 -0.055766598787442945 -0.6396835967210954
NGC_6494 2273987966923709041 1.04094 3.7697 4.512 1.23807 8.57978 9.35202 15.10343 0.00057 15.68763 0.00121 14.34148 0.00087 1.3461499999999997 4.6495277 0.7505379459459457 -0.055766598787442945 0.0204348649201469
NGC_6494 2273987966923706615 1.19482 3.8028 4.409 1.32798 8.57978 9.35202 14.64071 0.00056 15.19015 0.00093 13.91021 0.00074 1.2799399999999999 4.106787800000001 0.6410739459459459 -0.055766598787442945 0.03790994941260539
NGC_6494 2273987967057920456A 0.68674 3.639 4.668 1.19669 8.57978 9.35202 17.74659 0.00092 18.83093 0.01374 16.64158 0.00376 2.1893499999999975 7.329515900000001 1.6136450810810785 -0.055766598787442945 0.03985788156724457
NGC_6494 2273987966923713079 0.70562 3.6492 4.664 1.18216 8.57978 9.35202 17.25772 0.00078 18.21363 0.00789 16.23115 0.00274 1.982479999999999 6.8535775999999995 1.413765189189188 -0.055766598787442945 0.011106348683301626
NGC_6494 2273987966923703710 0.87405 3.721 4.607 1.31662 8.57978 9.35202 16.11833 0.00062 16.84974 0.00259 15.24064 0.00139 1.6090999999999998 5.594518200000001 0.9756990270270268 -0.055766598787442945 0.008551723958746038
NGC_6494 2273987966923712146 1.06124 3.7746 4.499 1.33308 8.57978 9.35202 14.95517 0.00057 15.53665 0.00111 14.19497 0.00082 1.3416800000000002 4.416708800000001 0.7003604324324326 -0.055766598787442945 0.0376904500684665
NGC_6494 2273987967057923027B 0.893 3.715 4.583 1.23567 8.57978 9.35202 16.17586 0.00063 16.90274 0.00271 15.29916 0.00144 1.603580000000001 5.724093700000001 1.0091225405405413 -0.055766598787442945 0.016038872310002006
NGC_6494 2273987967057922977* 9999.0 9999.0 9999.0 1.0282 8.57978 9.35202 15.08874 0.00048 15.6507 0.00118 14.34591 0.00088 1.3047900000000006 4.821622 0.810142432432433 -0.055766598787442945 -0.08660750619024515
NGC_6494 2273987967057926643* 9999.0 9999.0 9999.0 1.29407 8.57978 9.35202 15.11556 0.00048 15.77047 0.00125 14.29319 0.00086 1.4772800000000004 4.6118177000000005 0.8547274054054058 -0.055766598787442945 -0.49227705372195185
NGC_6494 2273987966923717187 0.75032 3.6742 4.661 1.30761 8.57978 9.35202 16.6303 0.00068 17.45021 0.00414 15.69434 0.00186 1.755869999999998 6.114507099999999 1.1268035675675656 -0.055766598787442945 0.010508136668612167
NGC_6494 2273987966923717171 0.89688 3.7289 4.596 1.08645 8.57978 9.35202 16.08082 0.00062 16.77804 0.00246 15.2276 0.00138 1.55044 5.7618595 1.0277694594594595 -0.055766598787442945 -0.012435104385367879
NGC_6494 2273987967057934462* 9999.0 9999.0 9999.0 1.17298 8.57978 9.35202 15.80529 0.0005 16.47367 0.00196 14.97281 0.0012 1.5008599999999976 5.4093178 0.9365615135135112 -0.055766598787442945 -0.02796012024446881
NGC_6494 2273987966923715880 1.15392 3.7947 4.437 1.25703 8.57978 9.35202 14.40003 0.00055 14.91606 0.00083 13.70133 0.00069 1.2147299999999994 3.9292532999999996 0.6099966486486481 -0.055766598787442945 0.026959075404757726
NGC_6494 2273987967057932070* 9999.0 9999.0 9999.0 1.31329 8.57978 9.35202 16.29283 0.00053 17.08302 0.00329 15.37376 0.00147 1.7092600000000004 5.771981899999999 1.0774610270270275 -0.055766598787442945 -0.17242054897232872
NGC_6494 2273987966923708707 0.70128 3.6469 4.665 1.31501 8.57978 9.35202 17.31721 0.0008 18.30425 0.00847 16.28208 0.00283 2.022169999999999 6.7948311 1.3895435675675667 -0.055766598787442945 0.004776678398497047
NGC_6494 2273987967057922436* 9999.0 9999.0 9999.0 1.18583 8.57978 9.35202 13.38555 0.00045 13.79032 0.00059 12.79615 0.00055 0.9941699999999987 2.9781413000000008 0.4236896216216204 -0.055766598787442945 0.006893810625456354
NGC_6494 2273987966923714949 0.60943 3.5982 4.693 1.12528 8.57978 9.35202 17.91163 0.00098 19.08632 0.01657 16.78734 0.00421 2.2989800000000002 7.5581108 1.7576290810810813 -0.055766598787442945 0.08315583297522
NGC_6494 2273987967057925784* 9999.0 9999.0 9999.0 1.19293 8.57978 9.35202 14.98466 0.00047 15.6064 0.00115 14.18868 0.00082 1.417720000000001 4.5709323 0.8438239459459469 -0.055766598787442945 -0.4862542375645109
NGC_6494 2273987967057924270* 9999.0 9999.0 9999.0 1.21261 8.57978 9.35202 17.24903 0.00065 18.21564 0.00814 16.22454 0.00267 1.9910999999999994 6.817787100000002 1.4077362702702696 -0.055766598787442945 -0.011696820422938181
NGC_6494 2273987967057922238* 9999.0 9999.0 9999.0 1.36121 8.57978 9.35202 13.62286 0.00045 14.08147 0.00063 12.97724 0.00057 1.1042299999999994 3.0593630999999997 0.449377621621621 -0.055766598787442945 -0.022272483723423164
NGC_6494 2273987967057924134A 1.0605 3.7744 4.499 1.241 8.57978 9.35202 14.87483 0.00056 15.4338 0.00105 14.13341 0.0008 1.3003900000000002 4.41832 0.7033683783783785 -0.055766598787442945 0.023951450663636464
NGC_6494 2273987966923716414 0.66156 3.6254 4.674 1.54771 8.57978 9.35202 17.76595 0.00093 18.88129 0.01423 16.65328 0.00379 2.228010000000001 7.0364681000000004 1.483436000000001 -0.055766598787442945 0.04401710967609329
NGC_6494 2273987966923715980 0.80795 3.697 4.636 1.19186 8.57978 9.35202 16.2411 0.00063 16.9704 0.00286 15.35968 0.0015 1.6107200000000006 5.8283246 1.0373387027027032 -0.055766598787442945 0.0205485349059904
NGC_6494 2273987967057920122* 9999.0 9999.0 9999.0 1.34594 8.57978 9.35202 12.71118 0.00045 13.11489 0.00052 12.12137 0.00051 0.9935200000000002 2.161273400000001 0.34601372972973 -0.055766598787442945 -0.5374379916857364
NGC_6494 2273987967057932820* 9999.0 9999.0 9999.0 0.99036 8.57978 9.35202 13.23364 0.00045 13.63146 0.00057 12.64969 0.00054 0.9817700000000009 3.0001995999999997 0.5053265405405415 -0.055766598787442945 -0.3487988210613855
NGC_6494 2273987967057923665* 9999.0 9999.0 9999.0 1.28479 8.57978 9.35202 12.27991 0.00045 12.62948 0.00049 11.75067 0.00049 0.8788099999999996 1.7844268999999995 0.2607218378378374 -0.055766598787442945 -0.7148128517863921
NGC_6494 2273987967057920632* 9999.0 9999.0 9999.0 1.32443 8.57978 9.35202 16.96133 0.0006 17.86264 0.0058 15.97458 0.00226 1.8880599999999994 6.430567300000001 1.2509017837837832 -0.055766598787442945 -0.030998868796601187
NGC_6494 2273987967057927976* 9999.0 9999.0 9999.0 1.50499 8.57978 9.35202 14.66007 0.00047 15.24538 0.00097 13.89866 0.00073 1.3467200000000012 3.9686088999999996 0.622697783783785 -0.055766598787442945 -0.00195326037955601
NGC_6494 2273987967057927560* 9999.0 9999.0 9999.0 1.32866 8.57978 9.35202 15.3865 0.00048 16.0386 0.00155 14.56781 0.00094 1.4707899999999992 4.8519726 0.83159681081081 -0.055766598787442945 -0.1518559008744731
NGC_6494 2273987967057935299* 9999.0 9999.0 9999.0 1.12514 8.57978 9.35202 13.53295 0.00045 14.00432 0.00061 12.87886 0.00056 1.1254600000000003 3.1795554 0.5841764324324328 -0.055766598787442945 -0.5837403237428522
NGC_6494 2273987967057926104* 9999.0 9999.0 9999.0 1.19717 8.57978 9.35202 14.61363 0.00047 15.14074 0.00092 13.90164 0.00073 1.2390999999999988 4.196128700000001 0.6631641621621609 -0.055766598787442945 0.010194694635732304
NGC_6494 2273987966923707018 1.39251 3.8398 4.304 1.23642 8.57978 9.35202 13.74202 0.00055 14.19232 0.00065 13.10512 0.00059 1.087200000000001 3.2895862000000005 0.4923817297297308 -0.055766598787442945 0.005179199143505286
NGC_6494 2273987966923702638 0.71506 3.6543 4.661 1.3011 8.57978 9.35202 17.43838 0.00083 18.45224 0.00969 16.38268 0.00306 2.069559999999999 6.928380999999999 1.4436254054054047 -0.055766598787442945 0.02184267263882056
NGC_6494 2273987966923703703 0.84641 3.7115 4.619 1.3154 8.57978 9.35202 16.60933 0.00067 17.42183 0.00406 15.6798 0.00184 1.7420299999999997 6.086604 1.1092159459459459 -0.055766598787442945 0.03840585866130297
NGC_6494 2273987967057930518A 0.65837 3.6236 4.675 1.24725 8.57978 9.35202 17.51123 0.00085 18.53922 0.01052 16.4442 0.00322 2.0950200000000017 7.0491575000000015 1.4949916216216232 -0.055766598787442945 0.031419269206833356
NGC_6494 2273987966923715762 0.67259 3.6314 4.672 1.24578 8.57978 9.35202 17.64888 0.00089 18.71356 0.01228 16.56629 0.00351 2.1472700000000025 7.1881157999999985 1.5479488108108133 -0.055766598787442945 0.05133916874943534
